id,title,source,category,raw_file,processed_file
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763071341.json,10.1111_j.1744-4667.2012.00116.x.json
10.1136/dtb.2016.7.0414,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763071341.json,10.1136_dtb.2016.7.0414.json
10.1177/146642408910900209,Vitamin Supplementation in Pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763071341.json,10.1177_146642408910900209.json
10.1002/14651858.cd004069.pub3,Vitamin E supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763071341.json,10.1002_14651858.cd004069.pub3.json
10.1002/14651858.cd004072,Vitamin C supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763071341.json,10.1002_14651858.cd004072.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763072647.json,10.1111_j.1744-4667.2012.00116.x.json
10.1136/dtb.2016.7.0414,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763072647.json,10.1136_dtb.2016.7.0414.json
10.1177/146642408910900209,Vitamin Supplementation in Pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763072647.json,10.1177_146642408910900209.json
10.1002/14651858.cd004072,Vitamin C supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763072647.json,10.1002_14651858.cd004072.json
10.1002/14651858.cd000228.pub2,Vitamin D supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763072647.json,10.1002_14651858.cd000228.pub2.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763073235.json,10.1111_j.1744-4667.2012.00116.x.json
10.1177/146642408910900209,Vitamin Supplementation in Pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763073235.json,10.1177_146642408910900209.json
10.1136/dtb.2016.7.0414,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763073235.json,10.1136_dtb.2016.7.0414.json
10.1002/14651858.cd004072,Vitamin C supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763073235.json,10.1002_14651858.cd004072.json
10.1002/14651858.cd000228.pub2,Vitamin D supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763073235.json,10.1002_14651858.cd000228.pub2.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763467491.json,10.1111_j.1744-4667.2012.00116.x.json
10.1177/146642408910900209,Vitamin Supplementation in Pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763467491.json,10.1177_146642408910900209.json
10.1136/dtb.2016.7.0414,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763467491.json,10.1136_dtb.2016.7.0414.json
10.1002/14651858.cd004069.pub3,Vitamin E supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763467491.json,10.1002_14651858.cd004069.pub3.json
10.1002/14651858.cd004072,Vitamin C supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1763467491.json,10.1002_14651858.cd004072.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1764072636.json,10.1111_j.1744-4667.2012.00116.x.json
10.1177/146642408910900209,Vitamin Supplementation in Pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1764072636.json,10.1177_146642408910900209.json
10.1136/dtb.2016.7.0414,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1764072636.json,10.1136_dtb.2016.7.0414.json
10.1002/14651858.cd004072.pub2,Vitamin C supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1764072636.json,10.1002_14651858.cd004072.pub2.json
10.1002/14651858.cd004069,Vitamin E supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vitamin_supplementation_1764072636.json,10.1002_14651858.cd004069.json
10.1002/14651858.cd000183,Folate supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000183.json
10.1002/14651858.cd000117,Iron supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000117.json
10.1016/s0140-6736(05)67807-5,Micronutrient supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1016_s0140-6736(05)67807-5.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1111_j.1744-4667.2012.00116.x.json
10.1002/14651858.cd000117.pub2,Iron supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763068878.json,10.1002_14651858.cd000117.pub2.json
10.1016/s0140-6736(05)67807-5,Micronutrient supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1016_s0140-6736(05)67807-5.json
10.1002/14651858.cd000183,Folate supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1002_14651858.cd000183.json
10.1002/14651858.cd000117,Iron supplementation in pregnancy,crossref,general_maternal_health,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1002_14651858.cd000117.json
10.1111/j.1744-4667.2012.00116.x,Vitamin supplementation in pregnancy,crossref,nutrition,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1111_j.1744-4667.2012.00116.x.json
10.1136/bmj.293.6554.1102-a,Dietary supplementation in pregnancy.,crossref,nutrition,crossref_pregnancy_vtamin_supplementation_1763070185.json,10.1136_bmj.293.6554.1102-a.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1762891109.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1762891109.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1762891109.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1762891109.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1762891109.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1763071211.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763071211.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763071211.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763071211.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763071211.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1763072516.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763072516.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763072516.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763072516.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763072516.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1763073153.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763073153.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763073153.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763073153.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763073153.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1763467444.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763467444.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763467444.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763467444.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1763467444.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercise_and_fetal_health_1764072559.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-3408-5,Physiology of Prenatal Exercise and Fetal Development,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1764072559.json,10.1007_978-1-4614-3408-5.json
10.1007/s10995-020-03000-7,Influence of Prenatal Aerobic Exercise on Fetal Morphometry,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1764072559.json,10.1007_s10995-020-03000-7.json
10.1111/febs.16173,Prenatal exercise in fetal development: a placental perspective,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1764072559.json,10.1111_febs.16173.json
10.1519/1533-4287(1989)003<0093:srmafr>2.3.co;2,Short Review: Maternal and Fetal Responses to Prenatal Exercise,crossref,prenatal,crossref_prenatal_exercise_and_fetal_health_1764072559.json,10.1519_1533-4287(1989)003_0093_srmafr_2.3.co_2.json
10.1097/01.pgo.0000334543.11435.f7,Fetal Health Assessment Using Prenatal Diagnostic Techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763068807.json,10.1097_01.pgo.0000334543.11435.f7.json
10.1097/gco.0b013e3282f73242,Fetal health assessment using prenatal diagnostic techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763068807.json,10.1097_gco.0b013e3282f73242.json
10.1097/01.pgo.0000334542.03811.63,Fetal Health Assessment Using Prenatal Diagnostic Techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763068807.json,10.1097_01.pgo.0000334542.03811.63.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercrise_and_fetal_health_1763068807.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-0604-4_20,Prenatal Maternal-Fetal Imaging for Global Health Radiology,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763068807.json,10.1007_978-1-4614-0604-4_20.json
10.1097/01.pgo.0000334543.11435.f7,Fetal Health Assessment Using Prenatal Diagnostic Techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763070118.json,10.1097_01.pgo.0000334543.11435.f7.json
10.1097/gco.0b013e3282f73242,Fetal health assessment using prenatal diagnostic techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763070118.json,10.1097_gco.0b013e3282f73242.json
10.1097/01.pgo.0000334542.03811.63,Fetal Health Assessment Using Prenatal Diagnostic Techniques,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763070118.json,10.1097_01.pgo.0000334542.03811.63.json
10.1096/fasebj.29.1_supplement.1055.28,Influence of Prenatal Exercise on Fetal/Infant Health,crossref,psychology,crossref_prenatal_exercrise_and_fetal_health_1763070118.json,10.1096_fasebj.29.1_supplement.1055.28.json
10.1007/978-1-4614-0604-4_20,Prenatal Maternal-Fetal Imaging for Global Health Radiology,crossref,prenatal,crossref_prenatal_exercrise_and_fetal_health_1763070118.json,10.1007_978-1-4614-0604-4_20.json
41181471,AI-driven placental biomarkers: a new era for preeclampsia prediction.,pubmed,general_maternal_health,pubmed_AI_in_maternal_health_monitoring_1763068945.xml,41181471.json
41150432,Advancing Inequality Monitoring in Immunization: Reflecting on 10 Years of WHO Contributions.,pubmed,general_maternal_health,pubmed_AI_in_maternal_health_monitoring_1763068945.xml,41150432.json
41181471,AI-driven placental biomarkers: a new era for preeclampsia prediction.,pubmed,general_maternal_health,pubmed_AI_in_maternal_health_monitoring_1763070271.xml,41181471.json
